Material_ID,Formula,Bandgap,Formation_Energy,Volume
mp-1542038,CsSnSe3,1.1908842789593752,-0.9663746243372864,362.3350635303901
mp-998297,CsSrBr3,4.1683,-2.32588260693104,212.8528132518763
mp-998433,CsSrBr3,4.4089,-2.3451957399310404,397.1752980366084
mp-1213104,CsSrBr3,5.2656,-2.3474952629310395,823.8124854574991
mp-998561,CsSrCl3,5.287147678307368,-2.657633643931036,360.0128133440407
mp-1080233,CsSrCl3,4.9657,-2.646727671931035,182.76182731550747
mp-1213084,CsSrCl3,5.317915885612857,-2.661895627931034,712.4138479474693
mp-1213642,CsSrCl3,4.970000000000001,-2.6469179639310343,182.55680856735304
mp-1213645,CsSrCl3,5.012217644033273,-2.658942714931036,356.3685601129984
mp-8397,CsSrF3,6.1846,-3.668208918931036,108.0710349506573
mp-998417,CsSrI3,3.6132,-1.8592546229310345,270.812173687388
mp-1080232,CsSrI3,4.2962,-1.890947640931032,489.1695303322013
mp-1183972,CsSrO3,0.0,-1.381868886931035,119.7970554328997
mp-1185552,CsTaO3,1.8627,-2.7759975843977003,71.1719581712204
mp-1225870,CsTaS3,0.5164071412257751,-1.434806895897691,288.4055194292077
mp-685607,CsTaSe3,0.3512999999999999,-1.2664759528039482,636.3777257598773
mp-1225880,CsTaSe3,0.1215515584531321,-1.259885530803949,316.305763736236
mp-1228798,CsTaTe3,0.0,-0.8423460703976999,375.8899971409068
mp-1185551,CsTbO3,0.0,-2.246749296264368,96.95295739897536
mp-1183976,CsTeO3,0.0,-1.423787066264368,77.30795936087551
mp-9462,CsTeSe3,0.7398000000000002,-0.7501604921706182,727.4769215782544
mp-1183997,CsThO3,0.0,-2.9638298829310337,95.77858339239336
mp-22962,CsTiBr3,0.0,-1.7109803175977008,329.3500476380869
mp-28283,CsTiCl3,0.0,-2.0546846215977017,281.0166852432967
mp-567698,CsTiI3,0.0,-1.2629454575977,414.139399649564
mp-1183977,CsTiO3,0.0,-2.3587460775977016,69.27365160285488
mp-1080226,CsTlBr3,0.0,-1.441372555597703,202.0745303330752
mp-1112177,CsTlBr3,0.9985047740444736,-1.4420002115977042,400.0094090948631
mp-1950530,CsTlBr3,0.0,-1.2713989845000015,194.97176534290884
mp-1080231,CsTlCl3,0.0,-1.6519891265977027,173.7367636100523
mp-1112176,CsTlCl3,1.2584148670507165,-1.6783739715977024,348.56620284002724
mp-1395579,CsTlCl3,0.0,-1.6519066445977029,173.73670712399235
mp-998234,CsTlF3,0.0,-2.445936785597703,109.35558349863894
mp-998235,CsTlF3,0.0,-2.4464946935977023,110.35200315619932
mp-998240,CsTlF3,0.0,-1.6330500725977033,206.639093783082
mp-1078203,CsTlF3,2.1858244764135537,-2.5107587295977027,218.42703685232237
mp-2695837,CsTlF3,0.0,-2.447376325597703,109.88079513850572
mp-1112542,CsTlI3,0.4982999999999999,-1.0774401655977033,503.7605164840436
mp-1185544,CsTlO3,0.0,-0.7549294995977028,93.26801547114742
mp-1206103,CsTmBr3,0.0,-1.885503000931036,352.34364854809394
mp-579768,CsTmCl3,0.0,-2.225637793931036,149.90644647326462
mp-1207081,CsTmH3,0.0,-0.2608298145028754,88.22804230427565
mp-1213177,CsTmI3,0.0,-1.414454532931036,880.1065792769832
mp-2647024,CsUBr3,0.0,-1.4875308449310332,193.71287247911607
mp-865424,CsUO3,0.4493,-3.216834692931034,86.082677427204
mp-23038,CsVBr3,0.6539999999999999,-1.5827578839310383,326.19875647830327
mp-22977,CsVCl3,0.4773,-1.900130323931036,281.0246095963259
mp-22991,CsVI3,0.5943000000000005,-1.140282601931036,407.9054999130535
mp-504651,CsVO3,3.1105,-2.415557575431035,387.56219181813697
mp-568005,CsYbBr3,4.3382000000000005,-1.8053148135000012,168.33570037416135
mp-1070599,CsYbCl3,5.3325000000000005,-2.106338284499998,143.0481126399387
mp-8398,CsYbF3,7.0604,-3.2051721310000003,92.00332376115546
mp-1206323,CsYbH3,2.9265,-0.2591728902499994,86.88417518260496
mp-1185564,CsYbO3,0.0,-2.104876888250001,87.93403677090595
mp-1206517,Cu3PdN,0.0,0.0364694961428568,58.35368837448001
mp-1207194,Cu3RhN,0.0,0.2538030129999981,57.01185856899725
mp-1207091,Cu3RuN,0.0,0.5111324889999992,58.00397193792088
mp-1181705,Cu3SnAu,0.0,0.1042713974999998,322.5927214648762
mp-998414,CuAgF3,0.0,-1.5425162313333325,64.40539697285884
mp-998422,CuAgF3,0.0,-1.5646875543333336,120.99792184569246
mp-1188802,CuAgF3,0.0,-1.5600829988333325,256.9180760270113
mp-2763763,CuAgF3,1.2735,-1.5645383039999998,246.82588963962436
mp-776320,CuAsO3,0.0,-1.2587953634999998,109.0953559538195
mp-1178368,CuAsO3,0.0,-1.2752289075,142.25676785804905
mp-1184042,CuBO3,0.0,-0.6968538168333331,37.627671376176025
mp-1184051,CuBiO3,0.0,-1.0925230530000007,57.06920415385441
mp-27249,CuCO3,0.0,-1.297941310000001,58.39017677351736
mp-758727,CuCO3,0.0,-1.3097385039999994,561.5219370394954
mp-760536,CuCO3,0.0,-1.2994310513333347,185.5245816441246
mp-760595,CuCO3,0.1027,-1.3353465530000002,279.5531014730279
mp-1080068,CuCO3,0.0,-1.3090316120000005,141.79916399797747
mp-1178374,CuCO3,0.0,-1.3532376610000008,119.7354338574424
mp-1096939,CuGeI3,0.0912475895219695,-0.0361811409999997,360.9060677265738
mp-1096949,CuGeI3,0.6193000000000004,-0.2393767779999997,168.73725911026125
mp-2896844,CuGeI3,0.3233999999999999,-0.0430791344999988,193.28313908617943
mp-21344,CuGeO3,0.0,-1.590967304,128.8512423547678
mp-554624,CuGeO3,0.4475000000000002,-1.5986133451249998,1030.8101295727995
mp-554874,CuGeO3,0.0,-1.5304891675,212.5891751634234
mp-561216,CuGeO3,0.6776,-1.6023685334999995,512.8365640996581
mp-1181557,CuGeO3,0.0,-1.2872570160000003,155.68749930553776
mp-1181636,CuGeO3,0.2040999999999999,-1.5836942819999995,247.32104725819556
mp-1202570,CuGeO3,0.0,-1.598490092,1021.2219494029704
mp-1184044,CuHgO3,0.0,-0.3474481595000014,56.257612521104434
mp-1105578,CuNCl3,0.2529,0.4205146875000004,551.4477693987346
mp-1080799,CuNF3,0.0,-0.2458457859999995,58.76201311227689
mp-1017556,CuNi3N,0.0,-0.0277553037500013,50.7404251421085
mp-766856,CuPO3,0.8381999999999996,-1.9032548816785717,539.814837280916
mp-772192,CuPO3,1.5598999999999998,-1.9209386126785724,527.1976932446773
mp-772255,CuPO3,1.8792,-1.9813016345952383,516.1115298012884
mp-1105187,CuPS3,1.1555,-0.3012488787827393,420.37823665904114
mp-1096790,CuPbBr3,0.0,-0.5172767089999993,364.9918192233401
mp-1184117,CuPbO3,0.0,-0.9178313349999996,58.10400510519205
mp-1184073,CuPdO3,0.0,-0.0946589989999999,54.57419554411089
mp-28741,CuSe3Br,1.0376,-0.2526364734062483,524.0881839571858
mp-29450,CuSe3I,1.0589,-0.1688038634062498,872.8589664127392
mp-22414,CuSeO3,0.0,-1.06674009596875,246.169549747677
mp-22688,CuSeO3,0.2102000000000004,-1.082810891718751,509.7149483814589
mp-554440,CuSeO3,0.0215,-1.0842376152187505,537.1576229645312
mp-560049,CuSeO3,0.0,-1.0931400964687517,399.2858436886513
mp-16053,CuSiO3,0.1120000000000001,-2.2496160190000003,126.01771806237532
mp-556982,CuSiO3,0.0,-2.2726389246666674,481.177492394108
mp-4320,CuTeO3,0.0,-1.2293099765833333,595.1495623765578
mp-20977,CuTeO3,0.0,-1.214753712333333,254.4370002624723
mp-558696,CuTeO3,0.0,-1.2387397263333333,294.9782256150324
mp-29676,Dy3AlC,0.0,-0.5290145369999977,115.52496222301356
mp-1017557,Dy3AlN,0.0,-1.0877092487499993,107.23486581765528
mp-20922,Dy3GaC,0.0,1.042344111999995,148.94113867846457
mp-19881,Dy3InC,0.0,-0.6839341149999996,117.8765380389206
mp-31056,Dy3InN,0.0,-1.2032626767499948,110.04453130007028
mp-19818,Dy3PbC,0.0,-0.5313133199999968,117.14653225984434
mp-19899,Dy3SnC,0.0,-0.6201151049999979,115.55110070330096
mp-22513,Dy3TlC,0.0,1.464350566453345,176.8657953535348
mp-754936,DyAlO3,5.165,-3.7179850833333328,103.67050239510856
mp-756630,DyAlO3,5.7232,-3.745956005333333,202.3427100318284
mp-984723,DyAlO3,2.9483000000000006,-3.617029635333332,51.11631980728927
mp-1206856,DyB3Mo,0.0,-0.6645428375000023,114.72848072234213
mp-10792,DyBO3,5.0107,-3.4956056838333325,602.8154083542863
mp-12315,DyBO3,5.3637,-3.5240084066666646,220.0432487262976
mp-753318,DyBO3,4.5198,-3.4640023881666657,120.53706474895904
mp-10060,DyBPd3,0.0,-0.6601321862272783,80.5975518762924
mp-3183,DyBRh3,0.0,-0.7937018901666647,72.6679788320863
mp-1207000,DyBiO3,0.0,-1.6846652273333331,86.47783908075132
mp-22137,DyCoO3,1.1903999999999997,-2.6081910843333325,203.8572689897275
mp-19381,DyCrO3,2.5405999999999995,-3.2207403853333347,218.53793938887344
mp-1225651,DyCrS3,0.2275,-1.567029327333331,779.1694704678409
mp-1212865,DyCrSb3,0.0,-0.5253006158333321,477.8780837188696
mp-1212890,DyCrSe3,0.1166,-1.4368588442395829,424.9280463356147
mp-1183771,DyCuO3,0.0,-2.232829211333333,53.8174026175188
mp-772188,DyErO3,3.0896,-3.9468767316666646,452.1911364300293
mp-22283,DyFeO3,0.9134000000000002,-2.849742895333331,225.748611771436
mp-1225592,DyGa3Cu,0.0,-0.532060131,86.87249651596551
mp-1225640,DyGa3Ni,0.0,-0.5717869208333326,88.07296762082692
mp-1105019,DyGa3Ru,0.0,-0.5851521268333263,259.35033224299127
mp-755612,DyGaO3,3.644800000000001,-3.131620863333333,226.90885588842505
mp-769015,DyGaO3,2.8659,-3.1549295711666674,380.2910574408001
mp-1225852,DyGaSe3,0.0351778353072878,-1.2149219181874995,506.78423662336127
mp-768145,DyHoO3,3.0512,-3.926198935666664,455.5118362027295
mp-768149,DyInO3,1.9871,-2.995234780666668,420.1945036650193
mp-1178360,DyInO3,2.623,-2.9355236766666657,265.3557805952959
mp-1183823,DyInO3,1.5367000000000006,-2.3007933906666658,70.02291696360375
mp-756469,DyLuO3,4.634,-3.9891021426666655,271.54834506925243
mp-1232163,DyMgS3,0.2098999999999997,-1.5476667408333311,259.9485633842165
mp-1232195,DyMgS3,0.0,-1.6269430811666648,699.9495648052988
mp-1232192,DyMgSe3,0.0,-1.3772025902395826,587.665754474099
mp-1232257,DyMgSe3,0.0,-1.4972487304062492,799.4423552836778
mp-1238023,DyMgSe3,0.0,-1.4243380837395825,288.02905750474
mp-22103,DyMnO3,0.9994999999999998,-3.03514468741954,234.55679858536567
mp-542479,DyMnO3,1.1544,-3.0574472585862043,372.6490140346333
mp-1188804,DyMnO3,1.0173,-2.73365396741954,265.476147196803
mp-1087478,DyNiGe3,0.0,-0.5723474593333308,177.51308184843802
mp-19265,DyNiO3,0.0,-2.5010747988333337,209.45859694541636
mp-1183790,DyPaO3,0.0,-2.821412929333332,79.95281100327924
mp-15856,DyRh3C,0.0,-0.5025137193333308,71.35990971472211
mp-1183821,DyRhO3,0.0,-2.0121229253333324,61.17914549087616
mp-1212884,DyRhO3,0.8884318524889769,-2.581603258333331,227.48179478810232
mp-1206121,DyRu3C,0.0,-0.2122722513333357,70.68388009407856
mp-1207184,DySbO3,0.0,-1.8935230793333324,76.65860027562857
mp-1225550,DySbTe3,0.8479000000000001,-0.9906713623333318,172.08457561205267
mp-31120,DyScO3,4.4598,-3.961055700833332,250.40624850722796
mp-1184176,DyScS3,1.7736999999999994,-2.2762985466874994,425.3828748237168
mp-769393,DySeO3,1.7860999999999998,-2.525142906302083,618.5495841025352
mp-1070146,DySi3Ir,0.0,-0.7822208943333315,84.97159278687396
mp-1184153,DySnO3,0.0,-2.149717456333332,70.88038130870991
mp-779599,DyTiO3,0.0,-3.632248171,234.6608141181569
mp-752435,DyTmO3,4.5265,-3.9594972518333336,277.3965902475892
mp-22789,DyVO3,1.6567999999999996,-3.296628931333332,224.4936902037986
mp-1181506,DyVSb3,0.0,-0.6239021693333313,485.0564125197636
mp-768333,DyYO3,3.028,-3.882854416666666,460.54369843257217
mp-10038,Er3AlC,0.0,1.445732053000001,149.16412373447514
mp-568021,Er3AlC,0.0,-0.4309181769999995,110.95620736062972
mp-1017558,Er3AlN,0.0,-1.1044685877499971,102.9313683395319
mp-10274,Er3GaC,0.0,1.1870565755000015,144.9630018561145
mp-10275,Er3InC,0.0,1.610209525666668,169.45269521711592
mp-31058,Er3InN,0.0,-1.2093286257499982,105.85646487896057
mp-20430,Er3PbC,0.0,1.6554754570000014,178.01031634695946
mp-22537,Er3SnC,0.0,1.487178100000002,171.20599409098728
mp-21028,Er3TlC,0.0,1.630235514333333,172.49206030413646
mp-754184,ErAlO3,3.5604,-3.695549608,117.7313500695251
mp-756458,ErAlO3,5.803000000000001,-3.7633603204999977,199.38917785385337
mp-1184150,ErAlO3,3.0097000000000005,-3.5951221909999997,50.46677089518335
mp-5426,ErB3Mo,0.0,-0.639890588499999,113.02732547099706
mp-10791,ErBO3,5.131399999999999,-3.505053416166666,611.7684685111603
mp-760405,ErBO3,4.563000000000001,-3.4740759918333333,117.21055077696268
mp-1194043,ErBO3,5.634,-3.5672486228333327,317.461550106139
mp-10061,ErBPd3,0.0,-0.6995721767597075,79.76921708025137
mp-3769,ErBRh3,0.0,-0.8142960758333345,71.9368583489622
mp-1184148,ErBeO3,0.0,-2.887666327999999,43.630608873692886
mp-754636,ErBiO3,2.47,-2.797893476000001,156.5540484804322
mp-754943,ErBiO3,3.1148,-2.818545104,157.85021467352348
mp-562779,ErCoO3,1.4471000000000005,-2.6531272374999424,201.45109439388895
mp-1205515,ErCoSi3,0.0,-0.5966487149999999,162.48243991586335
mp-19063,ErCrO3,0.2483000000000004,-3.2365850730000005,214.9255426707957
mp-1184157,ErCuO3,0.0,-2.203922848999999,53.403026653845295
mp-19935,ErFeO3,1.5929000000000002,-2.8641381045000003,222.00710582040696
mp-1213036,ErGa3Os,0.0,-0.4854176084999968,256.3376578663605
mp-1103943,ErGa3Ru,0.0,-0.5840378551666665,255.6162178538704
mp-1184164,ErGaO3,2.9153,-2.8156167184999985,54.08900744606717
mp-1213082,ErGaO3,3.6631,-3.1476258005000006,223.6325630585219
mp-1213088,ErGaO3,3.6477,-3.184789955166667,360.1146356972316
mp-754208,ErInO3,2.5532,-2.9458162493333324,263.6689277873229
mp-772217,ErInO3,1.9560000000000004,-3.0102102490000022,411.7619876949493
mp-1184162,ErIrO3,0.0,-1.7692722929999996,62.230624822273896
mp-778151,ErLuO3,4.525,-3.999055284333333,268.38545271091147
mp-1232164,ErMgS3,0.0,-1.5105750974999983,251.4507872746821
mp-1232145,ErMgSe3,0.0,-1.3843765194062492,287.22705770763497
mp-1232210,ErMgSe3,0.0,-1.4991782317395832,785.1567335028349
mp-19217,ErMnO3,0.0,-3.082495226252873,364.2792410031499
mp-19319,ErMnO3,1.0455,-3.048090045586206,219.05849135196715
mp-1078854,ErNiGe3,0.0,-0.5523052889999989,179.65866912906583
mp-18983,ErNiO3,0.0,-2.5175578599999997,205.77977925513696
mp-1189736,ErNiO3,0.3726000000000002,-2.5159811529999985,213.8945756855631
mp-568727,ErRh3C,0.0,-0.5271918430000013,70.63939649788001
mp-1213022,ErRhO3,0.9643714818411082,-2.5966187300000056,223.42346421208663
mp-1206911,ErRu3C,0.0,-0.245143907000002,69.98312660578436
mp-1212985,ErScO3,4.417918120087519,-3.9720243295,246.3404099624588
mp-1190244,ErScS3,1.7554999999999996,-2.251652524104168,422.4982603816597
mp-2763526,ErScS3,2.152,-2.2563758443541677,419.7813341045847
mp-12386,ErSi3Ni,0.0,-0.681858158,159.21774320026535
mp-1225459,ErSiNi3,0.0,-0.6138366659999995,72.17062530617459
mp-1184204,ErTaO3,0.0,-2.784921232466666,65.10560203138375
mp-756296,ErTiO3,0.0,-3.644023935166667,231.137505183394
mp-1184219,ErTlO3,0.0,-1.9949436636666675,85.532955416
mp-19205,ErVO3,1.5838,-3.3105158775000008,220.50361904722976
mp-1184207,ErZnO3,0.0,-2.2850359989999998,56.07202994545843
mp-1069296,Eu3InO,0.0,-1.4530464473333324,128.98965140747632
mp-1077622,EuAgO3,0.0,-1.506662538333334,68.38646826734634
mp-1225249,EuAl3Si,0.0,-0.332916326000003,102.52771690227227
mp-21455,EuAlO3,0.0,-3.324379768500001,214.60824909909647
mp-973892,EuAlO3,0.0,-3.3154653480000014,53.50400309174233
mp-983564,EuAsO3,0.0,-2.2587949335000017,63.92572475193852
mp-1184383,EuAuO3,0.0,-1.4759387940000015,69.40281719206341
mp-22030,EuBO3,0.0,-3.0982992518333328,239.3371010637984
mp-1225223,EuBO3,0.0,-3.0584350998333343,128.79283262488732
mp-20040,EuBPd3,0.0,-0.5147731075000024,81.7620375729509
mp-510377,EuBRh3,0.0,-0.4637381588333341,75.46411296940764
mp-1184325,EuBeO3,0.0,-2.5654225350000006,48.33761733293479
mp-554518,EuCO3,0.4292999999999995,-2.6219654300000017,255.5541915816184
mp-1183878,EuCdO3,0.0,-1.675695014,72.1640053711473
mp-10690,EuCoGe3,0.0,-0.4512068750000025,90.66108411043238
mp-1075975,EuCoO3,0.0,-2.055794952000002,53.58753660007628
mp-1212757,EuCoO3,0.0,-2.2083055589999403,211.81646781083612
mp-754941,EuCrO3,0.0,-2.718079346000002,58.39386651041873
mp-1189762,EuCrO3,0.0,-2.795692883500003,223.9490845861657
mp-1075902,EuCuO3,0.0,-1.9776721720000008,56.00318956067427
mp-1338333,EuCuO3,0.0,-1.9733803895000013,281.0228491971972
mp-1225144,EuCuSi3,0.0,-0.2195593810000005,87.25106053541612
mp-1183905,EuErO3,0.0,-3.140364764000001,79.70974853734867
mp-504703,EuFeO3,0.0,-2.4267751580000025,239.5344445916085
mp-1011260,EuFeO3,0.0,-2.4132019020000017,119.22227858254996
mp-1075904,EuFeO3,0.0,-2.3586210260000016,57.74869900077947
mp-1225128,EuGa3Ag,0.0,-0.4689380300000039,101.66903805873172
mp-1225152,EuGa3Cu,0.0,-0.4117268415000111,93.7964119732952
mp-1078429,EuGa3Pd,0.0,-0.7145109630000007,195.1154877841586
mp-1206706,EuGaO3,0.0,-2.692836498500001,135.502516149272
mp-1212729,EuGaO3,0.0,-2.6835288545000013,236.15862870516224
mp-1068715,EuGe3Ir,0.0,-0.5954653640000018,101.35525791104978
mp-1068422,EuGe3Pd,0.0,-0.5810112079999982,100.73293533155751
mp-19763,EuGe3Pt,0.0,-0.6486200240000024,100.69158145656311
mp-1069658,EuGe3Rh,0.0,-0.668312320999999,97.91384627319636
mp-865181,EuGeO3,0.0,-2.6008537469999995,56.59182512686955
mp-581575,EuGeS3,0.0,-1.3593574088333356,758.0085476455868
mp-644246,EuH3Pd,0.0,-0.5908135382500006,54.48974997960509
mp-1078670,EuHO3,0.0,-1.734919808250001,115.10281361410436
mp-753781,EuHfO3,0.5973000000000006,-3.719666126000007,68.80440725408809
mp-1190059,EuHfS3,0.1287000000000002,-2.0856306971875,450.9171333105742
mp-1184359,EuHgO3,0.0,-1.4047725885000026,76.2428771504522
mp-1184304,EuInO3,0.0,-2.212943621333334,73.62807472763184
mp-1212795,EuInO3,0.0,-2.5014315443333337,279.6165782496858
mp-1212980,EuInO3,0.1827,-2.571072765333334,439.51987488208255
mp-1184445,EuIrO3,0.0,-1.8938883400000008,64.50455212341306
mp-1184309,EuLuO3,0.0,-3.2350259973333357,77.17786059059614
mp-1225137,EuMgGa3,0.0,-0.4192933745000005,105.5249245620656
mp-972931,EuMgO3,0.0,-2.5298189630000016,60.3603799640011
mp-20614,EuMnO3,0.0,-2.65277152808621,224.65083958060256
mp-1099619,EuMnO3,0.0,-2.603875429586208,58.27442452728268
mp-1184411,EuMoO3,0.0,-2.482626112,68.93214563075512
mp-755572,EuNbO3,0.0,-3.119947585000003,67.08132537327681
mp-1078341,EuNbO3,0.0,-3.143563456000004,131.97665110991449
mp-974769,EuNiGe3,0.0,-0.5220570760000023,92.055831062347
mp-20718,EuNiO3,0.0,-2.074794617000003,215.03561772695767
mp-977412,EuNiO3,0.0,-2.0033830260000025,54.54536765826052
mp-1213363,EuNpO3,0.2793000000000001,-3.4190965512500098,311.6587018232607
mp-977370,EuOsO3,0.0,-2.039850706000001,63.46142186546037
mp-20217,EuPS3,0.8436000000000003,-1.2886633367827387,468.058913402196
mp-20742,EuPSe3,0.4916999999999998,-1.1070341585327383,531.1167416469148
mp-1184348,EuPbO3,0.0,-1.9991665940000007,78.6682649547427
mp-1184369,EuPdO3,0.0,-1.7908372400000006,65.4166296222544
mp-976258,EuPtO3,0.0,-1.7432067900000014,67.25453921150796
mp-976320,EuReO3,0.0,-2.3526896485000024,64.0656384268225
mp-21076,EuRh3C,0.0,-0.2337203635000094,75.3151011865486
mp-19801,EuRhO3,0.0,-2.2058403285000026,238.5563003407988
mp-866036,EuRuO3,0.0,-2.160326880000001,63.26752854159861
mp-976284,EuSbO3,0.0,-2.3053806540000004,75.0801479185892
mp-22487,EuScO3,0.0,-3.525944883,261.33230177110755
mp-755177,EuSeO3,0.0865999999999997,-2.2508136534687515,148.47427375094398
mp-1069707,EuSi3Ir,0.0,-0.720938609000001,90.18536197722474
mp-1225162,EuSi3Ni,0.0,-0.5679609549999995,81.64154657979655
mp-1225221,EuSi3Ni,0.0,-0.439070627000001,83.7184122152712
mp-1068807,EuSi3Rh,0.0,-0.7309416099999992,87.63534432378637
mp-866030,EuSiO3,0.0,-3.0712552640000004,51.38487331369103
mp-862606,EuSnO3,0.0,-2.542926983000001,67.71753422187594
mp-1184447,EuTcO3,0.0,-2.423651901000001,62.47493265931672
mp-22246,EuTiO3,0.0,-3.5493837621666686,59.49625945750218
mp-1079111,EuTiO3,0.0,-3.558521973666669,118.31253652456536
mp-1178346,EuTmO3,0.0,-3.5341094680000027,287.91151356357466
mp-1184353,EuTmO3,0.0,-3.183594422000003,77.77437689449803
mp-1213318,EuUO3,0.0,-3.4801527695000005,313.7224264316142
mp-756315,EuVO3,0.0,-2.9466176890000058,56.99431798498433
mp-1178351,EuVO3,0.0,-2.9606587225000043,227.9156307793317
mp-1184400,EuWO3,0.0,-2.403138358000001,68.92906911488409
mp-1225768,EuZnIn3,0.0,-0.2820325069999995,131.30828114766007
mp-771055,EuZrO3,0.3877000000000006,-3.5468717,73.94695196343135
mp-1106293,EuZrO3,0.5096999999999996,-3.640190886500005,274.21787904044083
mp-1178354,EuZrO3,0.4662999999999995,-3.55579793725,585.7820910571171
mp-1189927,EuZrS3,0.1452999999999997,-2.081960253500001,453.9792656740195
mp-1106192,EuZrSe3,0.0,-1.8665288304374912,512.214193101151
mp-1212650,Fe3CoN,0.0,-0.054404036999999,49.64674626544322
mp-510381,Fe3NiN,0.0,1.784563397,78.99992117975385
mp-567703,Fe3NiN,0.0,-0.1263948809999988,53.75524893195147
mp-16334,Fe3PdN,0.0,-0.1973573669999979,57.07663224909501
mp-510382,Fe3PtN,0.0,1.9858353330000007,103.22388246464736
mp-579496,Fe3PtN,0.0,-0.2513298750000004,57.02610009663068
mp-580234,Fe3RhN,0.0,-0.1461060849999995,56.59814871105021
mp-1246554,Fe3SbN,0.0,-0.0004932399999987,115.84221736992532
mp-1212682,Fe3SiNi,0.0,-0.2575840720000002,228.09543514206135
mp-21850,Fe3SnC,0.0,0.0696768960000014,58.91695322406438
mp-1225284,Fe3SnSb,0.0,0.1154135350000018,82.88221856263685
mp-1184234,FeAgO3,0.0,-0.6950223973333329,57.61912852121193
mp-1184215,FeAsO3,0.0,-0.8859549385000008,54.84869713950589
mp-19097,FeBO3,1.4815999999999998,-2.270362331833334,90.18607292723622
mp-849295,FeBO3,0.5129999999999999,-2.167709906333333,235.1127234289172
mp-1199904,FeBO3,1.5127000000000002,-2.178420955583333,402.110928972674
mp-1274711,FeBO3,1.2934,-2.167883600833333,236.1817173685237
mp-22949,FeBiO3,1.8064,-1.640829873,133.6500252449514
mp-23501,FeBiO3,1.2984,-1.6727767810000005,125.36629858388716
mp-547069,FeBiO3,0.0,-1.4190965289999995,122.78943566765976
mp-548231,FeBiO3,0.0,-1.612286208999997,116.80742898715596
mp-551451,FeBiO3,1.6259,-1.2364821670000012,132.00542267882287
mp-555351,FeBiO3,0.0,-1.419020091,122.78943566765976
mp-645159,FeBiO3,1.5419999999999998,-1.6628035179999998,240.5996233544685
mp-654759,FeBiO3,1.1606,-1.0857876430000004,119.2804837913782
mp-655631,FeBiO3,1.7789,-1.2341320390000008,128.43770899214786
mp-1069079,FeBiO3,1.4269999999999996,-1.6475977900000005,137.34875639029534
mp-1181394,FeBiO3,0.1497999999999999,-1.4177700395,246.2916288206997
mp-1181635,FeBiO3,0.0,0.4285938209999997,110.06483901965456
mp-1181670,FeBiO3,0.7019000000000002,0.0236863609999993,517.8814859665492
mp-1181856,FeBiO3,1.4146,-1.2587248550000012,109.19388191578322
mp-1182718,FeBiO3,0.0,1.7392016169999998,2832.201859475577
mp-1193035,FeBiO3,1.6586,-1.6179980230000004,379.3144417492893
mp-18969,FeCO3,0.0,-1.7893422520000002,95.4533447182052
mp-675126,FeCO3,1.4102,-0.2716642710000002,114.26100286432916
mp-22334,FeGeO3,1.9617,-1.916730591000001,225.78413030477276
mp-1096837,FeGeS3,0.0356999999999994,-0.541913933499999,353.9585927417773
mp-1080474,FeNCl3,0.0,0.1632311229999999,225.69739659283852
mp-1212990,FeNCl3,0.0,0.1538671000000001,346.10486539244994
mp-768499,FeNiO3,0.5852999999999997,-1.2759201160000004,101.91843447621244
mp-1272388,FeNiO3,0.0,-1.280436607,101.26706381606004
mp-5864,FePS3,0.2059999999999999,-0.5508263004285702,413.33303440855656
mp-1232490,FePS3,0.5187999999999997,-0.5563011119285705,418.6342028677243
mp-2931287,FePS3,0.5072000000000001,-0.5570651709285699,448.2152559872241
mp-2928,FePSe3,0.2247000000000003,-0.4152141293348208,208.9631556740785
mp-973579,FePbO3,0.0,-1.3566859489999985,61.514987243627175
mp-973648,FeRhO3,0.0,-0.4669479150000001,53.58574568537138
mp-1184349,FeRhO3,0.0,-0.3641991150000009,59.247936856376974
mp-540655,FeSO3,2.7883,-1.6480844151666674,384.9725636587033
mp-18269,FeSiO3,1.4461999999999997,-2.574583753,233.0091479718051
mp-21939,FeSiO3,2.777780544039423,-2.5774877811249994,925.787299789366
mp-650392,FeSiO3,2.6645,-2.569731109777778,1045.1464962152727
mp-1199561,FeSiO3,0.7031016582286722,-2.5771062312499997,457.98957997841615
mp-2767577,FeSiO3,0.6124,-2.3306213067499995,220.6730567049612
mp-1178212,FeSnO3,0.8620000000000001,-1.858812262000002,235.9626720863631
mp-1178214,FeSnO3,0.989703830709586,-1.8236277275000008,233.75152028372537
mp-1207083,FeSnO3,0.0,-1.0816729480000007,65.24543243440456
mp-1078259,GaBO3,3.8639,-2.5297545263333348,85.93315290339086
mp-1184023,GaBO3,0.0,-1.1269486523333334,38.07755404786291
mp-22979,GaBiO3,1.2244000000000002,-1.7377947984999975,57.19787170815708
mp-558285,GaBiO3,1.8794000000000004,-1.963496821,278.0863765695177
mp-755568,GaBiO3,3.0263,-1.9143899185000008,125.04979164817884
mp-1096988,GaCuBr3,0.0,-0.4928185504999998,281.4849547225065
mp-1224901,GaFe3As,0.0,-0.1048159249999983,69.37238574850309
mp-1212637,GaFe3N,0.0,-0.224491906499999,51.842627422300296
mp-649086,GaFeO3,2.1045,-1.95225480425,436.720592442893
mp-861324,GaFeO3,0.0,2.6929159515,435.6250846546974
mp-868005,GaFeO3,2.1227000000000005,-1.9513754690000007,436.1442573479584
mp-1184032,GaFeO3,0.0,-1.0467840785,54.210064246236215
